test_index,test_text,predicted_label,true_label,neighbor_index,neighbor_label,neighbor_distance,neighbor_text
384,polisi tangkap tindak tegas laku aniaya anak kecil,positif,positif,990,Positif,1.1587723742768918,hebat kinerja polisi tangkap laku kriminal
384,polisi tangkap tindak tegas laku aniaya anak kecil,positif,positif,1020,Netral,1.1647380697892085,tindak aparat suai hukum laku
385,penting buat polisi jaga netralitas tugas,netral,netral,1310,Positif,1.0655487080078452,gue yakin polisi mau juang buat rakyat bukan buat penting sendiri
385,penting buat polisi jaga netralitas tugas,netral,netral,819,Netral,1.0686584905208298,polisi milik peran penting jaga aman masyarakat
385,penting buat polisi jaga netralitas tugas,netral,netral,505,Netral,1.0851454644386977,polisi milik peran penting jaga aman tertib
385,penting buat polisi jaga netralitas tugas,netral,netral,1241,Positif,1.1276463509486536,gue percaya sama polisi profesional bukan kerja buat penting pribadi
385,penting buat polisi jaga netralitas tugas,netral,netral,452,Positif,1.138796210382642,penting makin tingkat kinerja polisi
385,penting buat polisi jaga netralitas tugas,netral,netral,1307,Positif,1.1439982957477317,salut buat polisi benar kerja buat adil
385,penting buat polisi jaga netralitas tugas,netral,netral,46,Netral,1.1452537108068888,disiplin internal polisi penting jaga integritas institusi
385,penting buat polisi jaga netralitas tugas,netral,netral,1082,Negatif,1.1581252152156187,kalau kerja cuma buat penting sendiri mending mundur aja
385,penting buat polisi jaga netralitas tugas,netral,netral,969,Netral,1.1608311022268363,tingkat integritas personel sangat penting jaga percaya publik
386,kasihan polisi benar baik jujur,positif,positif,1373,Positif,0.9150260831955453,kalau polisi benar jujur kasihan banget kerja sistem kayak begini
386,kasihan polisi benar baik jujur,positif,positif,650,Positif,1.0177096291415755,polisi baik jujur adil
386,kasihan polisi benar baik jujur,positif,positif,58,Positif,1.110289319060228,yakin pak polisi baik jujur
386,kasihan polisi benar baik jujur,positif,positif,1386,Positif,1.1149340521908682,polisi baik selalu pihak benar
386,kasihan polisi benar baik jujur,positif,positif,1214,Positif,1.1613723759390624,bagi polisi kerja baik jujur dukung
386,kasihan polisi benar baik jujur,positif,positif,1090,Positif,1.1621862261715252,percaya polisi jujur
386,kasihan polisi benar baik jujur,positif,positif,389,Positif,1.1637686133051328,polisi jujur adil
386,kasihan polisi benar baik jujur,positif,positif,72,Positif,1.1729891311963472,rakyat dukung polisi jujur adil berani benar
386,kasihan polisi benar baik jujur,positif,positif,1489,Positif,1.1790844009639079,polisi jujur tegas benar bawa harap masyarakat
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,1288,Negatif,1.135515418971046,layan spkt kantor polisi sangat lambat antri jam masuk lapor padahal loket banyak kosong
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,984,Positif,1.280195039931507,terima kasih bapak kapolri atas komitmen polisi jaga satu satu bangsa
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,305,Positif,1.287087585415217,polisi ramah tanya arah
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,884,Negatif,1.2927668503221177,datang kantor polisi minta arah hukum malah bilang bukan urus padahal jelas kait aman
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,1120,Negatif,1.2945428150785765,komunikasi antar tugas lihat solid satu bilang satu bilang
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,198,Netral,1.295003708596983,waktu kantor polisi tugas sedang damping tahan banyak interaksi
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,1138,Netral,1.3016323134522712,waktu antri sim polisi jaga cuma kasih arah singkat ramah kasar
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,425,Negatif,1.3019824959753936,waktu ribut jalan dekat rumah telepon polisi datang lebih satu jam kemudian
387,waktu kantor polisi arah satu loket loket lengkap berkas,negatif,netral,200,Netral,1.3021560128252023,tegak hukum perlu terus baik waktu waktu
388,kecewa sama kuasa polisi,negatif,negatif,604,Negatif,0.8875627702301017,benar kecewa sama polisi
388,kecewa sama kuasa polisi,negatif,negatif,174,Negatif,0.9188345767528121,kecewa banget sama polisi
388,kecewa sama kuasa polisi,negatif,negatif,1291,Negatif,1.0438524387536587,hukum main kuasa
388,kecewa sama kuasa polisi,negatif,negatif,836,Negatif,1.0560545609283924,harap lebih kasus jadi kecewa sama polisi
388,kecewa sama kuasa polisi,negatif,negatif,757,Negatif,1.067701486036787,adil semua bukan kuasa
388,kecewa sama kuasa polisi,negatif,negatif,15,Negatif,1.0793167488586348,masyarakat kecewa polisi
388,kecewa sama kuasa polisi,negatif,negatif,65,Negatif,1.1143272621218732,kecewa kinerja polisi
388,kecewa sama kuasa polisi,negatif,negatif,533,Negatif,1.1265101424684025,kecewa hari polisi
388,kecewa sama kuasa polisi,negatif,negatif,666,Negatif,1.140513039437393,takut kalau polisi justru salah guna kuasa
389,terima kasih jaga aman nyaman,positif,positif,709,Positif,0.813910759862879,jadi rasa aman polisi jaga aman nyaman masyarakat
389,terima kasih jaga aman nyaman,positif,positif,956,Positif,0.9959486556888063,terima kasih buat polisi bantu aman
389,terima kasih jaga aman nyaman,positif,positif,850,Positif,0.9980107019196982,terima kasih pak polisi bantu aman
389,terima kasih jaga aman nyaman,positif,positif,354,Positif,1.0357277891184926,hebat pak polisi arus mudik balik lebaran aman nyaman terima kasih polri
389,terima kasih jaga aman nyaman,positif,positif,1368,Positif,1.042674883658097,terima kasih pak polisi aman mudik
389,terima kasih jaga aman nyaman,positif,positif,1008,Positif,1.06945400299388,terima kasih polisi baik
389,terima kasih jaga aman nyaman,positif,positif,1420,Positif,1.0739586801331413,terima kasih pak polisi
389,terima kasih jaga aman nyaman,positif,positif,513,Positif,1.0739586801331413,pak polisi terima kasih
389,terima kasih jaga aman nyaman,positif,positif,66,Positif,1.1132155984327254,terima kasih pak polisi jaga terus lelah
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,1494,Netral,0.7508070840040875,teknologi bantu polisi tingkat efektivitas tugas
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,240,Netral,0.7584679368158476,teknologi bantu tingkat efektivitas kinerja polisi layan publik
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,1234,Netral,0.968456448861097,teknologi bantu polisi tingkat kinerja
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,301,Netral,1.1376046199756928,modernisasi alat sistem polisi tingkat efektivitas kerja
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,1137,Netral,1.142080252727182,koordinasi pihak kait tingkat efektivitas tegak hukum
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,328,Netral,1.1656226740519888,kolaborasi bagai instansi tingkat efektivitas tegak hukum
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,1281,Netral,1.188519371369224,polisi ayom masyarakat perlu terus tingkat layan
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,1055,Netral,1.191166999100057,layan cepat efisien tingkat percaya masyarakat
390,teknologi manfaat tingkat efektivitas layan polisi,netral,netral,456,Netral,1.2005660392634934,teknologi guna polisi bantu selidik kasus
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,582,Positif,1.1284066259855512,jadi bakar gang sempit dekat rumah polisi langsung datang bantu evakuasi atur lalu lintas padam masuk
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,336,Positif,1.20603429256429,polisi bantu tenang warga bakar
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,1252,Netral,1.2068330937161118,polisi datang bakar rumah warga jaga orang dekat
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,831,Positif,1.212123571038927,pernah lihat polisi turun langsung bantu warga korban bakar bukan jaga ikut angkat barang
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,1060,Netral,1.2204755464102446,waktu acara an kemarin polisi hadir jaga lalu lintas bantu aman ringan
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,359,Netral,1.225926778239119,padam listrik besar polisi jaga beberapa titik ramai
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,303,Positif,1.2260792281311133,terima kasih jaga tertib mudik lebaran lalu lintas jadi lebih atur
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,1193,Positif,1.2478731750409664,listrik padam daerah polisi langsung patroli keliling jaga aman responsif kali
391,saksi polisi hadir lokasi bakar lebih jaga lalu lintas ikut padam,positif,netral,32,Netral,1.2530588698773448,waktu acara besar polisi lihat jaga area banyak jadi tetap lokasi
392,polisi humanis lebih dekat masyarakat,positif,positif,1187,Positif,0.9896218332117607,dekat humanis polisi acara desa patut apresiasi
392,polisi humanis lebih dekat masyarakat,positif,positif,155,Positif,1.0044665976125433,bahagia lihat polisi makin humanis layan masyarakat
392,polisi humanis lebih dekat masyarakat,positif,positif,581,Positif,1.0792373542669944,senyum polisi ramah buat masyarakat rasa lebih dekat
392,polisi humanis lebih dekat masyarakat,positif,positif,154,Netral,1.0793918939364096,moga polisi makin dekat masyarakat
392,polisi humanis lebih dekat masyarakat,positif,positif,42,Positif,1.17863382369753,daerah polisi sering ada acara olahraga bareng masyarakat buat lebih dekat warga
392,polisi humanis lebih dekat masyarakat,positif,positif,1349,Positif,1.184389746144797,percaya polisi makin dekat rakyat
392,polisi humanis lebih dekat masyarakat,positif,positif,15,Negatif,1.2135143806681659,masyarakat kecewa polisi
392,polisi humanis lebih dekat masyarakat,positif,positif,1458,Positif,1.22575312626621,apresiasi tugas polantas sabar atur lalu lintas demo besar tetap tenang humanis
392,polisi humanis lebih dekat masyarakat,positif,positif,693,Netral,1.2305333536833465,koordinasi polisi masyarakat cipta lingkung lebih aman
393,makin naik darah lihat laku polisi,netral,negatif,481,Negatif,1.0444718732302862,benar bikin naik darah kalau dengar kasus baru tiap hari
393,makin naik darah lihat laku polisi,netral,negatif,167,Negatif,1.0872488216080105,bukan cuma kali kali tiap hari aja kasus bikin naik darah
393,makin naik darah lihat laku polisi,netral,negatif,495,Negatif,1.153939278675673,kinerja buruk tiap tahun minta naik gaji apa naik kalau kerja aja becus
393,makin naik darah lihat laku polisi,netral,negatif,112,Netral,1.171196320052246,makin tegas makin transparan makin percaya
393,makin naik darah lihat laku polisi,netral,negatif,502,Netral,1.2005058738691412,makin profesional makin hormat
393,makin naik darah lihat laku polisi,netral,negatif,565,Netral,1.2076361282505086,makin cepat respons polisi makin baik masyarakat
393,makin naik darah lihat laku polisi,netral,negatif,707,Netral,1.2155521762175456,lihat unggah polisi tangkap laku curi moga laku benar hukum
393,makin naik darah lihat laku polisi,netral,negatif,1320,Netral,1.2185289292104122,polisi pantau giat donor darah kantor desa ikut
393,makin naik darah lihat laku polisi,netral,negatif,96,Negatif,1.2200441264185273,percaya polisi makin lama makin hilang kecewa banget
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,1131,Negatif,0.9697752924937394,beberapa polisi parkir kendara dinas sembarang tempat beri contoh baik
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,325,Netral,0.9800268487279912,latar parkir stadion beberapa polisi lihat catat kendara kunjung
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,754,Netral,1.19778297030353,polisi lihat parkir pinggir jalan pantau situasi
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,1445,Netral,1.2057142561211678,polisi parkir kendara dekat pos lantas lalu duduk bangku taman
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,296,Netral,1.2175908423090205,lihat polisi sedang catat buku lapor diri depan pos kecil
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,830,Netral,1.2631640804261757,tugas jaga pos pinggir jalan lihat interaksi kendara
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,1066,Netral,1.265888414664012,polisi datang lokasi jadi panggil warga langsung mulai catat informasi
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,888,Netral,1.2673808273766092,pernah lapor soal ganggu suara tetangga polisi catat langsung tindak
394,lihat polisi catat plat nomor kendara parkir sembarang,netral,netral,655,Netral,1.2681966952247732,polisi bantu arah truk besar parkir tepi jalan
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,911,Negatif,1.0737323358584987,jangan korban polisi abai
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,1212,Negatif,1.1177691238915912,kesan beberapa kasus cepat tangan kalau viral liput media biasa abai
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,418,Negatif,1.1739107052436677,kasus viral baru gercep kalau abai
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,178,Negatif,1.1778196306004112,jangan cuma citra bukti kalau benar kerja
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,202,Negatif,1.18288333688448,kalau rakyat kalian bukan siapa jangan sok kuasa
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,409,Negatif,1.1879318012437232,takut kalau kasus cuma akhir jelas
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,130,Negatif,1.1927213928006972,kalau jujur jangan jadi polisi
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,274,Negatif,1.1931746546890836,kalau kamera sosial media semua kasus tenggelam
395,jangan cuma pamer prestasi media kalau lapang banyak kasus kalian abai,negatif,negatif,726,Negatif,1.193951425043543,jangan heran kalau rakyat hilang percaya laku kalian sendiri bikin
396,percaya polisi jadi bagi ubah positif,positif,positif,1408,Positif,0.7589935546859087,yakin ubah positif polisi jadi
396,percaya polisi jadi bagi ubah positif,positif,positif,1342,Positif,0.8852673469116983,percaya reformasi polisi bawa ubah positif
396,percaya polisi jadi bagi ubah positif,positif,positif,912,Positif,0.9281144263466159,percaya polisi ubah jadi lebih baik
396,percaya polisi jadi bagi ubah positif,positif,positif,816,Positif,0.9943483076916465,tetap percaya sama polisi jujur moga depan makin banyak ubah positif
396,percaya polisi jadi bagi ubah positif,positif,positif,1203,Positif,1.0453664365339967,polisi bersih transparan bawa ubah positif bangsa
396,percaya polisi jadi bagi ubah positif,positif,positif,320,Negatif,1.0935215464592516,muak alas polisi selalu ubah ubah
396,percaya polisi jadi bagi ubah positif,positif,positif,139,Positif,1.1380023484673412,percaya reformasi polisi bawa dampak positif hukum
396,percaya polisi jadi bagi ubah positif,positif,positif,315,Negatif,1.1670568117867979,susah percaya kalau hukum ubah arah lebih baik
396,percaya polisi jadi bagi ubah positif,positif,positif,729,Negatif,1.168227182028098,kata tegak hukum malah jadi bagi jahat gimana rakyat mau percaya
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,484,Netral,0.8701629214366878,daerah polisi sering keliling naik motor nyala sirene kecil mungkin buat jaga aja
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,563,Netral,1.0787901579957693,polisi keliling kampung pakai mobil bunyi sirene pelan mungkin patroli rutin
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,282,Netral,1.1261075290399583,polisi sering lewat depan rumah malam mungkin patroli rutin
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,1085,Netral,1.135706748006529,polisi sering keliling kompleks malam hari beri patroli rutin jadi
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,1273,Netral,1.1455050497586605,lihat patroli polisi sering keliling malam minggu henti lama satu titik
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,673,Netral,1.1884133283066105,polisi kadang parkir motor depan minimarket malam mungkin sedang patroli
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,622,Netral,1.2096262281610943,tadi pagi polisi lewat depan rumah naik motor kayak patroli biasa
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,858,Netral,1.2125004901313317,lihat polisi jalan kaki pasar pagi mungkin bagi patroli biasa
397,kalau malam minggu polisi keliling naik motor nyala sirene mungkin bagi patroli rutin,netral,netral,105,Netral,1.2191573625303764,patroli motor lewat depan rumah jam malam
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,200,Netral,1.1511159743975654,tegak hukum perlu terus baik waktu waktu
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,55,Negatif,1.187891330732696,takut kalau lapor malah dita isa damai negatif
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,1164,Negatif,1.1920390533765632,takut lapor malah jadi korban
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,227,Negatif,1.205245401082989,waktu tanya soal prosedur tilang malah marah bilang banyak tanya padahal cuma beri
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,1344,Netral,1.2242566178948222,lapor butuh waktu proses
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,589,Netral,1.23466901258114,respons cepat tangan lapor masyarakat sangat perlu
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,1262,Negatif,1.2433017716295762,rasa takut dulu kalau lihat polisi padahal salah harus bikin nyaman bukan takut
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,305,Positif,1.2485782300943877,polisi ramah tanya arah
398,waktu lapor leceh dita tanya perlu bikin korban nyaman,negatif,negatif,1418,Negatif,1.2638990344600418,polisi bikin tenang bukan bikin ragu
399,adil rasa makin langka mahal,negatif,negatif,210,Negatif,0.6922258243841968,polisi adil rasa makin jauh
399,adil rasa makin langka mahal,negatif,negatif,1460,Negatif,0.959682465831978,makin rasa hormat sama
399,adil rasa makin langka mahal,negatif,negatif,871,Negatif,0.972275947134373,polisi adil rasa jauh
399,adil rasa makin langka mahal,negatif,negatif,112,Netral,0.9749046104445254,makin tegas makin transparan makin percaya
399,adil rasa makin langka mahal,negatif,negatif,502,Netral,1.0327438901304726,makin profesional makin hormat
399,adil rasa makin langka mahal,negatif,negatif,553,Negatif,1.0383579151458375,dendam rasa kalau polisi adil
399,adil rasa makin langka mahal,negatif,negatif,657,Negatif,1.0454850784850938,makin percaya kinerja polisi sungguh adil
399,adil rasa makin langka mahal,negatif,negatif,918,Negatif,1.0499229241641828,adil rasa jauh urus polisi
399,adil rasa makin langka mahal,negatif,negatif,565,Netral,1.06786436809708,makin cepat respons polisi makin baik masyarakat
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,903,Netral,1.0643795312275421,kemarin lihat polisi ikut gotong royong bersih lingkung beri inisiatif sendiri undang warga
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,620,Positif,1.13891136324563,polisi hadir jahat turun hebat
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,218,Netral,1.1629794082325209,pernah urus langsung polisi lama lihat hadir bagai giat masyarakat
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,1111,Positif,1.1640253614652631,waktu banjir polisi ikut bantu evakuasi warga banyak bicara langsung turun lapang
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,831,Positif,1.1799823249186179,pernah lihat polisi turun langsung bantu warga korban bakar bukan jaga ikut angkat barang
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,539,Netral,1.251634780953666,polisi hadir kerja bakti kampung damping giat jauh
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,1320,Netral,1.2529054264629957,polisi pantau giat donor darah kantor desa ikut
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,946,Netral,1.2836698445920847,polisi ikut rapat koordinasi warga semua tanya warga tanggap langsung
400,polisi hadir giat gotong royong ikut turun langsung,netral,netral,25,Netral,1.2853657946047163,polisi lihat amat situasi hujan turun deras jalan utama
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,1156,Positif,0.968700226773014,percaya masyarakat tanggung jawab jaga polisi
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,29,Netral,0.9879597633321415,anggota polisi milik tanggung jawab jalan tugas
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,1182,Netral,0.9879737269901969,aman tanggung jawab sama bukan polisi
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,508,Positif,0.9935751438819572,hukum jalan baik polisi terus kerja
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,923,Positif,1.0069968097082733,polisi tanggung jawab harap bangsa
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,434,Positif,1.0083012157064806,polisi tanggung jawab selalu hormat rakyat
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,547,Netral,1.0519674155605614,aman tertib jadi tanggung jawab sama bukan polisi
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,733,Positif,1.0564434944399925,senang kali lihat polisi jujur tanggung jawab tugas
401,hukum jalan baik polisi kerja penuh tanggung jawab,positif,positif,184,Positif,1.0907364024968331,polisi tanggung jawab bikin negara lebih maju
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,934,Positif,1.0894761515234166,sempat takut urus lapor tugas sangat sabar bantu jelas semua prosedur
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,511,Netral,1.144740242634049,tindak polisi dasar bukti prosedur jelas
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,1116,Netral,1.166243452138174,kadang tugas beri jelas kena atur lalu lintas meski kadang jelas lalu rinc
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,473,Negatif,1.167966011366866,takut bukti jelas tindak
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,1155,Netral,1.1682137667599224,kasus tangan polisi jelas transparan
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,1338,Negatif,1.1737133227245289,sedih banyak hilang nyawa jelas hukum
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,1353,Netral,1.2031096234778973,evaluasi kala kinerja polisi jadi langkah baik baik
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,950,Positif,1.205171971043958,pribadi rasa nyaman interaksi polisi kantor selalu layan baik jelas sabar
402,lapor hilang motor polisi beri jelas jelas prosedur sabar jelas langkah langkah,netral,positif,409,Negatif,1.2094678720828578,takut kalau kasus cuma akhir jelas
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,662,Netral,1.0758989385273423,tugas polisi beri latih jalan tugas
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,198,Netral,1.1142026478641542,waktu kantor polisi tugas sedang damping tahan banyak interaksi
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,873,Negatif,1.1500104591786222,tugas pakai ragam rapi tampak malas tugas
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,756,Negatif,1.19956642476446,layan kantor polisi kadang punya sistem jelas siapa
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,1027,Netral,1.2038749503448944,beberapa kali lewat kantor polisi lihat banyak tugas lihat giat rapat penting
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,449,Netral,1.2185840032828728,tugas dekat kerumun lalu banyak beri arah warga lebih lihat awas
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,1286,Netral,1.218625739186463,semua polisi buruk banyak jalan tugas baik
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,223,Negatif,1.2262644794620225,datang kantor polisi buat lapor dompet hilang tugas malah suruh balik besok alas jelas
403,waktu datang kantor polisi tugas banyak pakai name tag sulit beri siapa tugas,netral,negatif,692,Positif,1.2359127813592297,waktu motor curi bantu proses lapor baik sulit
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,664,Netral,1.0840132409218386,tugas polisi bantu pindah motor mogok tengah jalan
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,233,Positif,1.1121109638554352,sangat bantu motor mogok jalan polisi patroli langsung datang bantu dorong pinggir
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,1406,Netral,1.1163767464319647,pernah lihat polisi bantu warga motor mogok beri apa tugas rutin inisiatif pribadi
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,388,Netral,1.193299595154782,kemarin motor mogok polisi lewat cuma nanya ada lanjut jalan
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,1272,Positif,1.1987911246126348,lihat sendiri polisi bantu evakuasi pohon tumbang jalan raya cepat kompak kerja
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,746,Netral,1.2079299141014053,polisi tampak bantu buka jalan truk mogok tanjak
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,451,Netral,1.2145023340914924,polisi keliling jalan utama pake motor setop kendara
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,532,Netral,1.224783750157862,lihat polisi bantu dorong mobil mogok tengah lampu merah bantu udah wajib
404,lihat polisi jalan raya beri bantu kendara motor mogok tegak atur peduli,netral,positif,921,Positif,1.2282094870981217,terima kasih pak polisi atur jalan
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,627,Positif,1.1906902114623963,aman konvoi kawal polisi
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,283,Positif,1.191117386609261,terima kasih pak polisi jalan tugas kawal
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,145,Positif,1.2059774779630605,terima kasih pak polisi sehat selalu laksana tugas
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,117,Positif,1.2157124383313636,bantu kawal ambulans terima kasih
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,840,Positif,1.2244448708512696,terima kasih pak polisi hadap senyum laksana tugas
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,499,Netral,1.2299813785600255,polisi milik tanggung jawab besar jaga stabilitas sosial aman nasional
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,3,Netral,1.261555936491805,polisi kadang masuk kampus diskusi soal tertib lalu lintas semua mahasiswa ikut
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,163,Positif,1.2813494407454988,sikap polisi kawal jenazah jalan sangat hormat profesional patut contoh
405,laksana uji nasional polisi ikut kawal distribusi soal,positif,netral,185,Negatif,1.284618263645964,gilir demo rakyat langsung tindak koruptor malah kawal santai
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,802,Netral,1.1733420431896728,lihat polisi jaga tps milu ganggu proses mungut suara
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,886,Netral,1.1961793549552437,polisi tampak periksa kendara logistik masuk pasar
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,1260,Netral,1.2407456733414666,lihat polisi awas aktivitas warga jauh malam minggu
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,291,Netral,1.2451879016067826,polisi lihat damping tugas pln baik kabel
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,770,Netral,1.2456960814559879,polisi lihat damping ambulans keluar rs
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,1253,Netral,1.2461509339504835,milu polisi jaga tps hitung selesai
